Título,"Tipo de cambio pesos por dólar E.U.A., Tipo de cambio para solventar obligaciones denominadas en moneda extranjera, Fecha de liquidación","Tipo de cambio Pesos por dólar E.U.A., Tipo de cambio para solventar obligaciones denominadas en moneda extranjera, Fecha de determinación (FIX)","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Apertura compra","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Apertura venta","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Cierre compra","Tipo de cambio Pesos por dólar E.U.A., Interbancario a 48 horas, Cierre venta","Tipo de cambio pesos por dólar E.U.A., Interbancario a 48 horas, Máximo","Tipo de cambio Pesos por dólar E.U.A., Interbancario a 48 horas Mínimo","Serie histórica del tipo de cambio, Tipo de cambio peso dólar desde 1954",Tipo de Cambio Cierre de Jornada
Periodo disponible,14/11/1991 - 18/02/2026,12/11/1991 - 16/02/2026,02/01/1992 - 16/02/2026,02/01/1992 - 16/02/2026,02/01/1992 - 29/10/2021,02/01/1992 - 29/10/2021,02/01/1992 - 16/02/2026,02/01/1992 - 16/02/2026,19/04/1954 - 16/02/2026,01/11/2021 - 16/02/2026
Periodicidad,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria,Diaria
Cifra,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio,Tipo de Cambio
Unidad,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar,Pesos por Dólar
Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,SF60653,SF43718,SF43787,SF43784,SF43788,SF43786,SF43785,SF43717,SF63528,SF343410
06/08/2023,17.2892,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/08/2023,17.2892,17.0608,17.067,17.073,N/E,N/E,17.08,17.04,17.0608,17.0415
08/08/2023,17.0555,17.1122,17.2095,17.216,N/E,N/E,17.216,17.07,17.1122,17.101
09/08/2023,17.0608,17.0767,17.087,17.093,N/E,N/E,17.115,17.052,17.0767,17.0633
10/08/2023,17.1122,16.9548,16.932,16.938,N/E,N/E,17.047,16.933,16.9548,17.0403
11/08/2023,17.0767,17.0045,16.967,16.973,N/E,N/E,17.033,16.97,17.0045,17.0129
12/08/2023,16.9548,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/08/2023,16.9548,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/08/2023,16.9548,17.0672,17.0685,17.074,N/E,N/E,17.099,17.033,17.0672,17.0511
15/08/2023,17.0045,17.1388,17.14,17.146,N/E,N/E,17.159,17.088,17.1388,17.1225
16/08/2023,17.0672,17.0768,17.039,17.045,N/E,N/E,17.17,17.036,17.0768,17.142
17/08/2023,17.1388,17.1225,17.131,17.137,N/E,N/E,17.163,17.083,17.1225,17.1218
18/08/2023,17.0768,17.0477,17.056,17.062,N/E,N/E,17.075,17.019,17.0477,17.0394
19/08/2023,17.1225,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/08/2023,17.1225,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/08/2023,17.1225,17.0202,17.044,17.05,N/E,N/E,17.05,16.999,17.0202,17.0071
22/08/2023,17.0477,16.9267,16.9015,16.907,N/E,N/E,16.946,16.897,16.9267,16.9181
23/08/2023,17.0202,16.8077,16.8335,16.839,N/E,N/E,16.839,16.786,16.8077,16.7971
24/08/2023,16.9267,16.809,16.7805,16.786,N/E,N/E,16.836,16.784,16.809,16.8234
25/08/2023,16.8077,16.7718,16.8085,16.814,N/E,N/E,16.815,16.739,16.7718,16.7543
26/08/2023,16.809,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/08/2023,16.809,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
28/08/2023,16.809,16.7432,16.7195,16.725,N/E,N/E,16.787,16.714,16.7432,16.7722
29/08/2023,16.7718,16.8402,16.8805,16.886,N/E,N/E,16.886,16.778,16.8402,16.7937
30/08/2023,16.7432,16.7477,16.765,16.77,N/E,N/E,16.77,16.737,16.7477,16.759
31/08/2023,16.8402,16.917,16.8255,16.831,N/E,N/E,17.18,16.831,16.917,17.0552
01/09/2023,16.7477,17.1113,17.123,17.129,N/E,N/E,17.167,17.07,17.1113,17.0861
02/09/2023,16.917,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/09/2023,16.917,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/09/2023,16.917,17.175,17.177,17.185,N/E,N/E,17.193,17.165,17.175,17.1636
05/09/2023,17.1113,17.3492,17.391,17.397,N/E,N/E,17.46,17.323,17.3492,17.4299
06/09/2023,17.175,17.5805,17.58,17.587,N/E,N/E,17.616,17.541,17.5805,17.5704
07/09/2023,17.3492,17.5543,17.5505,17.557,N/E,N/E,17.611,17.522,17.5543,17.5903
08/09/2023,17.5805,17.5767,17.5535,17.56,N/E,N/E,17.626,17.537,17.5767,17.6081
09/09/2023,17.5543,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/09/2023,17.5543,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/09/2023,17.5543,17.3813,17.4755,17.481,N/E,N/E,17.485,17.294,17.3813,17.3058
12/09/2023,17.5767,17.2553,17.289,17.295,N/E,N/E,17.297,17.224,17.2553,17.2493
13/09/2023,17.3813,17.1235,17.09,17.096,N/E,N/E,17.161,17.089,17.1235,17.1494
14/09/2023,17.2553,17.1042,17.124,17.13,N/E,N/E,17.13,17.075,17.1042,17.115
15/09/2023,17.1235,17.0807,17.1025,17.109,N/E,N/E,17.109,17.054,17.0807,17.0723
16/09/2023,17.1042,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/09/2023,17.1042,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/09/2023,17.1042,17.1307,17.157,17.163,N/E,N/E,17.163,17.102,17.1307,17.1255
19/09/2023,17.0807,17.0805,17.0885,17.094,N/E,N/E,17.119,17.058,17.0805,17.0716
20/09/2023,17.1307,17.024,17.037,17.042,N/E,N/E,17.097,17,17.024,17.0916
21/09/2023,17.0805,17.1675,17.1835,17.189,N/E,N/E,17.237,17.142,17.1675,17.234
22/09/2023,17.024,17.1568,17.124,17.13,N/E,N/E,17.185,17.125,17.1568,17.1834
23/09/2023,17.1675,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/09/2023,17.1675,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/09/2023,17.1675,17.3733,17.4075,17.414,N/E,N/E,17.427,17.355,17.3733,17.4113
26/09/2023,17.1568,17.4758,17.419,17.425,N/E,N/E,17.555,17.425,17.4758,17.5359
27/09/2023,17.3733,17.7287,17.6635,17.67,N/E,N/E,17.819,17.616,17.7287,17.688
28/09/2023,17.4758,17.6195,17.617,17.623,N/E,N/E,17.649,17.545,17.6195,17.5514
29/09/2023,17.7287,17.4127,17.373,17.379,N/E,N/E,17.45,17.369,17.4127,17.4279
30/09/2023,17.6195,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/10/2023,17.6195,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/10/2023,17.6195,17.592,17.5615,17.568,N/E,N/E,17.72,17.508,17.592,17.6687
03/10/2023,17.4127,17.9025,17.8195,17.826,N/E,N/E,18.004,17.826,17.9025,17.9767
04/10/2023,17.592,18.017,18.0995,18.106,N/E,N/E,18.106,17.906,18.017,17.9929
05/10/2023,17.9025,18.2407,18.195,18.202,N/E,N/E,18.379,18.202,18.2407,18.2531
06/10/2023,18.017,18.1837,18.321,18.329,N/E,N/E,18.329,18.104,18.1837,18.1855
07/10/2023,18.2407,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/10/2023,18.2407,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/10/2023,18.2407,18.3482,18.3215,18.33,N/E,N/E,18.42,18.163,18.3482,18.1655
10/10/2023,18.1837,17.9917,18.04,18.047,N/E,N/E,18.047,17.924,17.9917,17.9266
11/10/2023,18.3482,17.842,17.835,17.842,N/E,N/E,17.897,17.817,17.842,17.8392
12/10/2023,17.9917,17.9132,17.943,17.95,N/E,N/E,18.089,17.877,17.9132,17.9922
13/10/2023,17.842,18.0362,17.9635,17.97,N/E,N/E,18.113,17.964,18.0362,18.068
14/10/2023,17.9132,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/10/2023,17.9132,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/10/2023,17.9132,17.9568,17.972,17.979,N/E,N/E,17.98,17.899,17.9568,17.9004
17/10/2023,18.0362,17.9097,17.934,17.94,N/E,N/E,18.028,17.874,17.9097,18.0164
18/10/2023,17.9568,18.244,18.2885,18.295,N/E,N/E,18.307,18.161,18.244,18.2438
19/10/2023,17.9097,18.2873,18.353,18.36,N/E,N/E,18.36,18.163,18.2873,18.2948
20/10/2023,18.244,18.2343,18.291,18.298,N/E,N/E,18.298,18.183,18.2343,18.235
21/10/2023,18.2873,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/10/2023,18.2873,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
23/10/2023,18.2873,18.1218,18.132,18.139,N/E,N/E,18.173,18.08,18.1218,18.1652
24/10/2023,18.2343,18.2842,18.238,18.245,N/E,N/E,18.349,18.225,18.2842,18.2313
25/10/2023,18.1218,18.3122,18.327,18.334,N/E,N/E,18.364,18.267,18.3122,18.3209
26/10/2023,18.2842,18.2178,18.1955,18.202,N/E,N/E,18.25,18.126,18.2178,18.1632
27/10/2023,18.3122,18.0752,18.0695,18.076,N/E,N/E,18.128,18.033,18.0752,18.1117
28/10/2023,18.2178,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29/10/2023,18.2178,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
30/10/2023,18.2178,18.064,17.9955,18.002,N/E,N/E,18.107,17.984,18.064,18.0553
31/10/2023,18.0752,18.0368,18.0185,18.025,N/E,N/E,18.097,17.991,18.0368,18.0255
01/11/2023,18.064,17.9305,17.918,17.925,N/E,N/E,17.97,17.806,17.9305,17.8076
02/11/2023,18.0368,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/11/2023,18.0368,17.4117,17.3865,17.393,N/E,N/E,17.482,17.364,17.4117,17.4636
04/11/2023,17.9305,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/11/2023,17.9305,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
06/11/2023,17.9305,17.5308,17.5235,17.53,N/E,N/E,17.578,17.507,17.5308,17.5338
07/11/2023,17.4117,17.5097,17.52,17.526,N/E,N/E,17.552,17.453,17.5097,17.4807
08/11/2023,17.5308,17.5017,17.505,17.511,N/E,N/E,17.558,17.467,17.5017,17.5511
09/11/2023,17.5097,17.4888,17.479,17.484,N/E,N/E,17.883,17.475,17.4888,17.8152
10/11/2023,17.5017,17.748,17.8295,17.836,N/E,N/E,17.837,17.622,17.748,17.6479
11/11/2023,17.4888,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/11/2023,17.4888,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/11/2023,17.4888,17.6138,17.6605,17.667,N/E,N/E,17.667,17.577,17.6138,17.5921
14/11/2023,17.748,17.3917,17.3745,17.381,N/E,N/E,17.432,17.35,17.3917,17.3545
15/11/2023,17.6138,17.3387,17.383,17.389,N/E,N/E,17.389,17.307,17.3387,17.317
16/11/2023,17.3917,17.2708,17.263,17.269,N/E,N/E,17.334,17.226,17.2708,17.2598
17/11/2023,17.3387,17.2175,17.237,17.243,N/E,N/E,17.26,17.191,17.2175,17.2528
18/11/2023,17.2708,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/11/2023,17.2708,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/11/2023,17.2708,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/11/2023,17.2708,17.2102,17.119,17.125,N/E,N/E,17.27,17.125,17.2102,17.2025
22/11/2023,17.2175,17.2133,17.1925,17.198,N/E,N/E,17.234,17.169,17.2133,17.1896
23/11/2023,17.2102,17.1787,17.17,17.176,N/E,N/E,17.197,17.165,17.1787,17.1897
24/11/2023,17.2133,17.1268,17.097,17.103,N/E,N/E,17.14,17.095,17.1268,17.1245
25/11/2023,17.1787,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/11/2023,17.1787,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/11/2023,17.1787,17.1555,17.0995,17.105,N/E,N/E,17.214,17.105,17.1555,17.1357
28/11/2023,17.1268,17.1357,17.1655,17.171,N/E,N/E,17.177,17.109,17.1357,17.1423
29/11/2023,17.1555,17.187,17.1615,17.167,N/E,N/E,17.277,17.167,17.187,17.2495
30/11/2023,17.1357,17.373,17.4465,17.452,N/E,N/E,17.452,17.346,17.373,17.3873
01/12/2023,17.187,17.2143,17.258,17.264,N/E,N/E,17.291,17.164,17.2143,17.2023
02/12/2023,17.373,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/12/2023,17.373,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/12/2023,17.373,17.406,17.314,17.32,N/E,N/E,17.542,17.32,17.406,17.495
05/12/2023,17.2143,17.4215,17.4785,17.485,N/E,N/E,17.5,17.361,17.4215,17.3875
06/12/2023,17.406,17.2685,17.266,17.272,N/E,N/E,17.3,17.253,17.2685,17.2912
07/12/2023,17.4215,17.4197,17.361,17.367,N/E,N/E,17.546,17.345,17.4197,17.4884
08/12/2023,17.2685,17.3688,17.3455,17.352,N/E,N/E,17.405,17.31,17.3688,17.3605
09/12/2023,17.4197,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/12/2023,17.4197,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/12/2023,17.4197,17.447,17.419,17.425,N/E,N/E,17.469,17.399,17.447,17.4003
12/12/2023,17.3688,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
13/12/2023,17.3688,17.398,17.357,17.363,N/E,N/E,17.467,17.196,17.398,17.2235
14/12/2023,17.447,17.299,17.2585,17.265,N/E,N/E,17.349,17.145,17.299,17.2055
15/12/2023,17.398,17.1908,17.218,17.224,N/E,N/E,17.235,17.179,17.1908,17.2217
16/12/2023,17.299,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/12/2023,17.299,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/12/2023,17.299,17.2277,17.269,17.276,N/E,N/E,17.288,17.156,17.2277,17.1695
19/12/2023,17.1908,17.0652,17.0875,17.093,N/E,N/E,17.109,17.032,17.0652,17.0666
20/12/2023,17.2277,17.0673,17.0625,17.068,N/E,N/E,17.121,17.031,17.0673,17.1045
21/12/2023,17.0652,17.059,17.0645,17.07,N/E,N/E,17.1,17.04,17.059,17.048
22/12/2023,17.0673,16.9738,16.974,16.98,N/E,N/E,17.029,16.933,16.9738,16.9989
23/12/2023,17.059,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
24/12/2023,17.059,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/12/2023,17.059,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/12/2023,17.059,16.9727,16.973,16.978,N/E,N/E,16.983,16.946,16.9727,16.9458
27/12/2023,16.9738,16.922,16.9645,16.97,N/E,N/E,16.974,16.909,16.922,16.9195
28/12/2023,16.9727,16.8935,16.905,16.91,N/E,N/E,16.963,16.862,16.8935,16.9501
29/12/2023,16.922,16.919,16.8955,16.901,N/E,N/E,16.976,16.898,16.919,16.9666
30/12/2023,16.8935,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
31/12/2023,16.8935,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/01/2024,16.8935,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/01/2024,16.8935,17.0297,17.008,17.014,N/E,N/E,17.076,16.996,17.0297,17.044
03/01/2024,16.919,17.0492,17.0715,17.077,N/E,N/E,17.077,17.025,17.0492,17.0364
04/01/2024,17.0297,17.0458,17.0705,17.076,N/E,N/E,17.076,17.035,17.0458,17.0348
05/01/2024,17.0492,16.8987,16.937,16.943,N/E,N/E,16.943,16.872,16.8987,16.8832
06/01/2024,17.0458,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
07/01/2024,17.0458,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/01/2024,17.0458,16.8133,16.8355,16.841,N/E,N/E,16.848,16.785,16.8133,16.81
09/01/2024,16.8987,16.9347,16.8665,16.872,N/E,N/E,16.988,16.872,16.9347,16.9576
10/01/2024,16.8133,16.9912,17.0045,17.01,N/E,N/E,17.013,16.976,16.9912,16.9903
11/01/2024,16.9347,16.9898,17.0015,17.008,N/E,N/E,17.046,16.92,16.9898,16.9228
12/01/2024,16.9912,16.858,16.8625,16.868,N/E,N/E,16.882,16.835,16.858,16.8616
13/01/2024,16.9898,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
14/01/2024,16.9898,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/01/2024,16.9898,16.8983,16.902,16.909,N/E,N/E,16.911,16.882,16.8983,16.8907
16/01/2024,16.858,17.1598,17.1255,17.131,N/E,N/E,17.24,17.13,17.1598,17.1874
17/01/2024,16.8983,17.2957,17.358,17.364,N/E,N/E,17.364,17.219,17.2957,17.2304
18/01/2024,17.1598,17.1995,17.206,17.212,N/E,N/E,17.24,17.177,17.1995,17.1901
19/01/2024,17.2957,17.1325,17.148,17.154,N/E,N/E,17.168,17.085,17.1325,17.0967
20/01/2024,17.1995,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/01/2024,17.1995,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/01/2024,17.1995,17.1125,17.0715,17.077,N/E,N/E,17.219,17.077,17.1125,17.1839
23/01/2024,17.1325,17.352,17.3,17.305,N/E,N/E,17.387,17.28,17.352,17.3179
